id;neighbourhood;room_type;price;minimum_nights;number_of_reviews;last_review;availability_365
938932410339227000;Centro;Entire home/apt;95,00 ;4;37;13/09/2025;34
945308119388906000;Centro;Entire home/apt;106,00 ;1;37;11/05/2025;285
982376936014103000;Centro;Entire home/apt;54,00 ;3;35;28/09/2025;235
1033980463683560000;Centro;Entire home/apt;107,00 ;1;28;18/08/2025;229
1116594913435830000;Centro;Entire home/apt;104,00 ;1;25;01/09/2025;190
1129616427124710000;Centro;Entire home/apt;169,00 ;1;25;16/09/2025;333
1226151165103990000;Carretera de Cadiz;Entire home/apt;89,00 ;1;17;05/05/2025;335
1236211488096660000;Centro;Entire home/apt;81,00 ;1;9;19/09/2025;306
1351322565405520000;Centro;Entire home/apt;81,00 ;1;10;13/09/2025;346
20928339;Centro;Entire home/apt;102,00 ;2;139;22/09/2025;342
23336118;Centro;Entire home/apt;105,00 ;1;132;09/09/2025;265
31431544;Este;Entire home/apt;280,00 ;6;107;12/09/2025;281
33123999;Este;Entire home/apt;84,00 ;5;113;28/09/2025;289
40840546;Churriana;Entire home/apt;251,00 ;7;100;13/09/2025;253
51418096;Centro;Entire home/apt;115,00 ;2;72;04/09/2025;330
53763285;Centro;Entire home/apt;87,00 ;1;64;18/09/2025;285
775180439975985000;Este;Entire home/apt;120,00 ;3;38;10/09/2025;249
1012129448480620000;Churriana;Entire home/apt;319,00 ;5;31;23/09/2025;279
1415295858659390000;Centro;Entire home/apt;75,00 ;5;5;08/09/2025;65
1435421239788610000;Teatinos-Universidad;Entire home/apt;162,00 ;5;3;26/08/2025;209
7503845;Centro;Entire home/apt;96,00 ;1;179;15/09/2025;227
20318919;Centro;Entire home/apt;150,00 ;3;139;24/03/2025;54
26461534;Centro;Entire home/apt;103,00 ;2;127;14/09/2025;41
34902459;Bailen-Miraflores;Entire home/apt;88,00 ;4;108;05/09/2025;81
43799917;Centro;Entire home/apt;108,00 ;1;92;17/09/2025;168
50442087;Centro;Entire home/apt;157,00 ;5;74;11/09/2025;48
51086172;Este;Entire home/apt;72,00 ;2;73;16/06/2025;234
53324162;Centro;Entire home/apt;160,00 ;2;67;07/09/2025;262
1050134164195340000;Este;Entire home/apt;109,00 ;1;29;22/08/2025;312
1128211002564670000;Centro;Entire home/apt;124,00 ;3;25;03/06/2025;322
1198313716072430000;Cruz De Humilladero;Entire home/apt;59,00 ;1;21;07/09/2025;316
1217315018208540000;Centro;Entire home/apt;69,00 ;1;18;30/08/2025;261
1249211324137600000;Palma-Palmilla;Entire home/apt;173,00 ;1;17;20/08/2025;346
1262960355801330000;Este;Entire home/apt;104,00 ;1;13;31/08/2025;228
1396393990793760000;Centro;Entire home/apt;75,00 ;1;5;07/09/2025;262
3149221;Centro;Entire home/apt;210,00 ;1;199;08/09/2025;278
14139373;Centro;Entire home/apt;215,00 ;3;146;29/07/2025;39
19106432;Centro;Entire home/apt;114,00 ;2;145;21/09/2025;310
23960122;Carretera de Cadiz;Entire home/apt;143,00 ;4;125;21/07/2025;188
32994688;Centro;Entire home/apt;85,00 ;4;113;21/09/2025;81
34660238;Centro;Entire home/apt;111,00 ;3;110;28/09/2025;146
34851809;Carretera de Cadiz;Entire home/apt;80,00 ;1;74;25/08/2025;19
509829431618195000;Centro;Entire home/apt;129,00 ;1;65;23/09/2025;237
840493214969020000;Centro;Private room;40,00 ;2;44;09/09/2025;87
988077505524194000;Centro;Entire home/apt;163,00 ;1;3;25/08/2025;12
1007383694228910000;Centro;Entire home/apt;116,00 ;4;34;29/05/2025;18
1170575640970810000;Centro;Entire home/apt;392,00 ;4;16;28/09/2025;127
1233880628440930000;Cruz De Humilladero;Entire home/apt;98,00 ;2;11;12/09/2025;296
1318707875694860000;Centro;Entire home/apt;55,00 ;1;9;30/08/2025;365
17281949;Centro;Entire home/apt;220,00 ;1;152;08/06/2025;253
23855044;Centro;Entire home/apt;106,00 ;2;133;14/09/2025;50
23972079;Bailen-Miraflores;Entire home/apt;90,00 ;2;133;29/09/2025;324
25707340;Centro;Entire home/apt;125,00 ;1;29;25/06/2025;310
50212748;Centro;Entire home/apt;91,00 ;1;75;11/09/2025;316
51740168;Centro;Entire home/apt;81,00 ;3;71;07/09/2025;55
603282022083967000;Centro;Entire home/apt;77,00 ;3;61;26/09/2025;161
658800869389619000;Centro;Private room;213,00 ;1;57;08/08/2025;82
807748706772015000;Centro;Entire home/apt;99,00 ;3;44;09/09/2025;188
1106333305687490000;Este;Private room;66,00 ;1;26;06/09/2025;362
1152116673765770000;Bailen-Miraflores;Entire home/apt;166,00 ;1;24;26/09/2025;346
1154391393013300000;Centro;Private room;50,00 ;1;22;11/09/2025;299
1188496457457210000;Palma-Palmilla;Entire home/apt;160,00 ;1;22;15/09/2025;307
1255620497471900000;Centro;Private room;30,00 ;3;16;09/09/2025;21
1303017571519710000;Este;Entire home/apt;75,00 ;5;13;24/09/2025;349
1350095171359150000;Centro;Entire home/apt;74,00 ;1;5;14/09/2025;127
1404636118129400000;Este;Entire home/apt;90,00 ;2;7;07/09/2025;246
12652948;Centro;Entire home/apt;155,00 ;2;167;07/09/2025;40
14048115;Este;Entire home/apt;64,00 ;3;164;16/09/2025;198
19496022;Centro;Entire home/apt;88,00 ;4;147;24/09/2025;317
23133166;Centro;Entire home/apt;72,00 ;3;136;16/09/2025;53
33556533;Churriana;Entire home/apt;100,00 ;2;25;24/08/2025;223
34459961;Centro;Entire home/apt;129,00 ;2;114;28/09/2025;15
36167244;Centro;Entire home/apt;123,00 ;2;91;24/05/2025;39
596321294573201000;Centro;Entire home/apt;83,00 ;3;62;08/07/2025;236
596966648432869000;Centro;Entire home/apt;79,00 ;2;62;26/09/2025;239
701881183865934000;Centro;Entire home/apt;169,00 ;1;54;13/09/2025;330
953301464769400000;Carretera de Cadiz;Entire home/apt;67,00 ;2;35;27/06/2025;310
980277684894643000;Centro;Entire home/apt;70,00 ;3;33;25/09/2025;12
1092609266449980000;Centro;Entire home/apt;74,00 ;1;28;22/09/2025;217
1208490964665350000;Centro;Entire home/apt;65,00 ;4;20;10/09/2025;72
1223412698725250000;Centro;Entire home/apt;142,00 ;1;20;31/08/2025;145
1231923494160880000;Este;Entire home/apt;129,00 ;4;18;20/09/2025;82
3524357;Centro;Entire home/apt;87,00 ;1;201;24/08/2025;323
20027325;Centro;Entire home/apt;79,00 ;2;146;28/09/2025;131
20151426;Centro;Entire home/apt;246,00 ;2;145;28/09/2025;230
23894393;Centro;Private room;67,00 ;1;135;20/08/2025;317
40665549;Centro;Entire home/apt;79,00 ;3;104;14/09/2025;75
51062755;Churriana;Entire home/apt;60,00 ;6;75;24/09/2025;325
53424210;Centro;Entire home/apt;77,00 ;1;69;21/09/2025;329
567310396728774000;Centro;Entire home/apt;77,00 ;1;59;03/09/2025;346
580377070860026000;Centro;Entire home/apt;120,00 ;3;61;23/08/2025;338
856270940278743000;Centro;Entire home/apt;70,00 ;3;45;16/09/2025;193
1029458966005810000;Centro;Entire home/apt;60,00 ;2;33;18/09/2025;255
1116697181915670000;Cruz De Humilladero;Entire home/apt;58,00 ;1;26;28/09/2025;246
1177586544943200000;Carretera de Cadiz;Entire home/apt;128,00 ;2;21;26/09/2025;228
1400725061577370000;Este;Private room;34,00 ;1;8;04/07/2025;357
1431765662562450000;Bailen-Miraflores;Entire home/apt;68,00 ;1;4;22/09/2025;354
1441446441706640000;Carretera de Cadiz;Entire home/apt;86,00 ;2;3;03/09/2025;352
15430663;Centro;Entire home/apt;122,00 ;4;162;23/09/2025;124
16046447;Centro;Entire home/apt;88,00 ;1;160;21/09/2025;339
17871368;Este;Private room;30,00 ;3;154;27/09/2025;338
19502029;Centro;Entire home/apt;75,00 ;5;149;24/09/2025;201
42587873;Este;Entire home/apt;111,00 ;4;83;19/09/2025;264
47189457;Centro;Entire home/apt;168,00 ;1;78;25/06/2025;139
602787029557931000;Centro;Private room;39,00 ;4;62;14/08/2025;269
641354767095827000;Centro;Entire home/apt;68,00 ;3;59;02/09/2025;124
707987200469818000;Centro;Entire home/apt;193,00 ;3;50;15/09/2025;266
735833207993131000;Este;Entire home/apt;1.000,00 ;3;53;29/09/2025;239
857887981059564000;Centro;Entire home/apt;86,00 ;5;45;23/09/2025;247
1171739690295120000;Este;Private room;110,00 ;2;22;09/09/2025;314
1196095456020630000;Centro;Entire home/apt;162,00 ;2;22;06/07/2025;314
1273876159929320000;Centro;Entire home/apt;83,00 ;1;16;28/09/2025;339
18037459;Centro;Entire home/apt;72,00 ;3;154;31/08/2025;123
22926369;Centro;Entire home/apt;96,00 ;2;140;05/09/2025;33
33209886;Centro;Entire home/apt;153,00 ;2;118;02/09/2025;223
43140245;Centro;Entire home/apt;93,00 ;1;81;18/08/2025;51
45264567;Centro;Private room;24,00 ;4;59;13/09/2025;76
49878453;Centro;Entire home/apt;75,00 ;5;78;17/09/2025;283
50056942;Centro;Entire home/apt;52,00 ;1;75;11/08/2025;34
50273093;Carretera de Cadiz;Entire home/apt;101,00 ;3;77;19/08/2025;281
554322047420150000;Centro;Entire home/apt;94,00 ;1;65;22/09/2025;344
599996483274453000;Centro;Entire home/apt;181,00 ;4;62;27/09/2025;202
802059550132778000;Centro;Entire home/apt;83,00 ;2;49;20/09/2025;158
903281103580826000;Bailen-Miraflores;Entire home/apt;83,00 ;7;41;23/09/2025;362
924477866711525000;Este;Entire home/apt;71,00 ;1;39;02/09/2025;276
1013521434845940000;Centro;Entire home/apt;109,00 ;3;32;18/05/2025;156
1057916900411880000;Centro;Private room;88,00 ;1;31;15/08/2025;107
1160777340908290000;Centro;Entire home/apt;79,00 ;1;22;05/09/2025;342
1220335513779010000;Centro;Entire home/apt;134,00 ;2;20;14/09/2025;51
1431603082489380000;Centro;Entire home/apt;141,00 ;2;4;20/08/2025;352
505688;Centro;Entire home/apt;86,00 ;4;243;10/09/2025;63
18052327;Centro;Entire home/apt;124,00 ;4;156;14/09/2025;317
35942899;Centro;Entire home/apt;81,00 ;1;115;29/09/2025;64
46295544;Centro;Entire home/apt;199,00 ;4;73;21/04/2025;91
46805145;Centro;Entire home/apt;121,00 ;1;86;04/09/2025;197
50343866;Carretera de Cadiz;Entire home/apt;115,00 ;1;76;23/09/2025;132
50457987;Centro;Entire home/apt;135,00 ;5;76;23/06/2025;94
618692086415875000;Centro;Entire home/apt;140,00 ;1;60;28/09/2025;119
812332282456585000;Centro;Entire home/apt;130,00 ;1;48;24/08/2025;19
922975442797633000;Centro;Entire home/apt;89,00 ;1;40;19/09/2025;38
1011483649093010000;Centro;Entire home/apt;114,00 ;3;30;18/07/2025;143
1068231380571570000;Bailen-Miraflores;Entire home/apt;110,00 ;3;30;15/06/2025;185
1290771610855320000;Palma-Palmilla;Entire home/apt;175,00 ;1;10;26/08/2025;350
1372581299637130000;Centro;Entire home/apt;105,00 ;1;10;31/08/2025;160
17043166;Centro;Entire home/apt;257,00 ;1;159;09/09/2025;215
49157262;Cruz De Humilladero;Entire home/apt;88,00 ;2;28;28/09/2025;138
53248447;Centro;Entire home/apt;118,00 ;30;71;26/09/2025;39
640420681872050000;Centro;Entire home/apt;88,00 ;3;59;25/09/2025;232
664434673345377000;Centro;Entire home/apt;51,00 ;2;56;16/09/2025;350
820171773923161000;Carretera de Cadiz;Private room;60,00 ;2;48;28/09/2025;335
833821092870227000;Centro;Entire home/apt;108,00 ;4;41;11/09/2025;194
843293283415205000;Carretera de Cadiz;Private room;55,00 ;3;46;08/09/2025;270
945350420640410000;Centro;Private room;48,00 ;3;40;17/09/2025;342
1087521960910110000;Puerto de la Torre;Entire home/apt;86,00 ;3;26;28/09/2025;122
1108800297686730000;Centro;Entire home/apt;71,00 ;1;18;30/08/2025;71
1239845052704190000;Este;Entire home/apt;137,00 ;4;19;14/09/2025;220
1258721624418930000;Centro;Entire home/apt;151,00 ;2;18;17/07/2025;321
1347741174022630000;Centro;Entire home/apt;55,00 ;1;5;17/08/2025;177
1385540179949720000;Este;Entire home/apt;138,00 ;2;4;30/08/2025;360
1444399416993700000;Este;Entire home/apt;63,00 ;1;4;30/08/2025;321
6458138;Centro;Entire home/apt;246,00 ;2;191;21/09/2025;351
14521334;Centro;Entire home/apt;126,00 ;1;157;17/09/2025;51
27271057;Centro;Entire home/apt;88,00 ;1;132;25/07/2025;316
40666695;Centro;Entire home/apt;90,00 ;3;107;19/06/2025;76
50108168;Centro;Entire home/apt;180,00 ;5;68;11/09/2025;238
50974971;Carretera de Cadiz;Entire home/apt;86,00 ;2;76;21/08/2025;25
51480493;Centro;Entire home/apt;93,00 ;1;77;23/09/2025;217
597838395591872000;Carretera de Cadiz;Entire home/apt;104,00 ;2;62;29/09/2025;60
816571605656711000;Centro;Entire home/apt;241,00 ;2;48;27/08/2025;200
899283998667536000;Centro;Entire home/apt;161,00 ;1;43;05/09/2025;318
949028444618755000;Centro;Entire home/apt;117,00 ;1;34;15/09/2025;181
1120104216042350000;Centro;Entire home/apt;154,00 ;1;23;13/09/2025;295
1196553830943660000;Centro;Entire home/apt;82,00 ;1;22;21/09/2025;355
1259951235623740000;Centro;Entire home/apt;76,00 ;1;18;08/09/2025;231
1277352231759950000;Carretera de Cadiz;Entire home/apt;109,00 ;1;14;09/09/2025;336
1354264167804780000;Centro;Entire home/apt;131,00 ;2;8;21/09/2025;209
1428283139664420000;Bailen-Miraflores;Private room;60,00 ;2;6;17/07/2025;55
1331534;Centro;Entire home/apt;102,00 ;4;227;09/06/2025;65
14464524;Este;Entire home/apt;76,00 ;2;169;29/09/2025;144
15602582;Centro;Entire home/apt;135,00 ;3;167;17/08/2025;22
21234864;Centro;Entire home/apt;97,00 ;4;146;08/09/2025;319
54400089;Puerto de la Torre;Entire home/apt;56,00 ;2;62;29/09/2025;146
622375897837045000;Centro;Entire home/apt;78,00 ;1;62;22/08/2025;344
720111023718396000;Centro;Entire home/apt;165,00 ;1;48;08/09/2025;308
773081560431709000;Centro;Entire home/apt;67,00 ;1;50;14/09/2025;313
844179196201902000;Centro;Entire home/apt;110,00 ;2;48;12/08/2025;332
938837216792782000;Este;Private room;42,00 ;2;39;29/09/2025;118
1013746395559150000;Centro;Entire home/apt;89,00 ;1;33;22/08/2025;335
1201495888587980000;Este;Entire home/apt;107,00 ;4;16;27/09/2025;166
1277570213470930000;Centro;Entire home/apt;153,00 ;2;17;14/09/2025;206
1310456924424440000;Carretera de Cadiz;Entire home/apt;84,00 ;1;2;08/09/2025;317
1330449069649900000;Centro;Entire home/apt;220,00 ;2;4;24/08/2025;61
1483148113639250000;Centro;Entire home/apt;103,00 ;1;2;08/09/2025;359
1487626775782100000;Centro;Entire home/apt;107,00 ;1;2;30/08/2025;361
6783327;Puerto de la Torre;Private room;27,00 ;15;192;25/08/2025;319
15852463;Centro;Entire home/apt;93,00 ;1;167;06/09/2025;324
16440980;Este;Entire home/apt;243,00 ;4;164;22/09/2025;212
23127354;Centro;Entire home/apt;104,00 ;2;143;14/09/2025;113
23973770;Bailen-Miraflores;Private room;23,00 ;1;142;14/09/2025;66
33421133;Centro;Entire home/apt;154,00 ;1;109;30/09/2025;264
36379503;Centro;Entire home/apt;78,00 ;1;20;14/08/2025;256
48642789;Centro;Entire home/apt;93,00 ;1;85;29/09/2025;330
48847608;Centro;Entire home/apt;75,00 ;1;85;21/09/2025;299
52127598;Centro;Entire home/apt;151,00 ;1;76;24/02/2025;187
562379866429672000;Centro;Entire home/apt;137,00 ;3;68;25/08/2025;314
877440261406726000;Centro;Entire home/apt;137,00 ;2;45;25/09/2025;11
1110108894420210000;Centro;Entire home/apt;89,00 ;2;28;09/08/2025;41
1138970882298580000;Palma-Palmilla;Entire home/apt;104,00 ;2;27;28/09/2025;69
1383944114055130000;Centro;Entire home/apt;114,00 ;1;8;16/08/2025;340
509073;Centro;Entire home/apt;57,00 ;4;250;08/09/2025;68
611037;Centro;Entire home/apt;89,00 ;3;229;26/09/2025;246
15830479;Este;Entire home/apt;111,00 ;7;167;26/09/2025;146
39603134;Centro;Entire home/apt;64,00 ;2;112;23/09/2025;270
43482734;Este;Entire home/apt;142,00 ;2;98;31/08/2025;70
50060536;Cruz De Humilladero;Private room;38,00 ;4;69;05/09/2025;291
51952265;Centro;Entire home/apt;143,00 ;3;76;07/07/2025;207
647539769713058000;Centro;Entire home/apt;91,00 ;3;62;16/09/2025;241
1129479004625940000;Centro;Entire home/apt;113,00 ;1;23;13/08/2025;213
1132430359126650000;Centro;Entire home/apt;85,00 ;2;26;07/08/2025;343
1135471383656940000;Cruz De Humilladero;Entire home/apt;83,00 ;1;27;16/09/2025;229
1146308322393650000;Centro;Entire home/apt;187,00 ;1;21;15/09/2025;70
1218968301148440000;Palma-Palmilla;Entire home/apt;169,00 ;2;18;15/08/2025;32
1234790173940130000;Centro;Entire home/apt;85,00 ;2;18;28/09/2025;276
1311733590722860000;Centro;Entire home/apt;86,00 ;1;14;14/09/2025;188
1405637496029040000;Centro;Entire home/apt;220,00 ;1;7;14/09/2025;332
1436829641508020000;Centro;Entire home/apt;112,00 ;1;5;15/08/2025;320
17341039;Centro;Private room;70,00 ;3;162;23/09/2025;39
20917531;Centro;Entire home/apt;71,00 ;2;153;11/09/2025;62
49374182;Centro;Entire home/apt;100,00 ;1;84;09/07/2025;260
49999223;Centro;Private room;48,00 ;2;81;21/09/2025;1
50273100;Carretera de Cadiz;Entire home/apt;103,00 ;3;82;08/09/2025;330
689742449684556000;Centro;Entire home/apt;102,00 ;1;20;01/09/2025;351
724454301898627000;Centro;Entire home/apt;163,00 ;1;57;17/08/2025;241
724572246661669000;Este;Entire home/apt;142,00 ;3;57;12/06/2025;131
806433741861570000;Bailen-Miraflores;Entire home/apt;102,00 ;3;50;28/09/2025;141
834130604224982000;Carretera de Cadiz;Private room;51,00 ;5;44;08/09/2025;251
1062129416372680000;Centro;Entire home/apt;133,00 ;1;31;22/08/2025;225
1070395653338050000;Carretera de Cadiz;Private room;49,00 ;3;32;10/09/2025;270
1114274117484900000;Centro;Entire home/apt;93,00 ;1;28;27/08/2025;315
1149248766121930000;Centro;Entire home/apt;122,00 ;2;26;15/07/2025;301
1282616866042270000;Centro;Entire home/apt;100,00 ;1;15;29/09/2025;315
1285328424979860000;Centro;Entire home/apt;126,00 ;1;13;20/09/2025;277
29077676;Centro;Entire home/apt;346,00 ;3;133;21/09/2025;138
775057007259305000;Centro;Private room;51,00 ;1;53;10/09/2025;294
851918426394269000;Cruz De Humilladero;Entire home/apt;98,00 ;1;46;16/09/2025;84
962956661283255000;Centro;Entire home/apt;113,00 ;1;39;16/08/2025;308
1049966938664970000;Centro;Entire home/apt;270,00 ;1;18;30/08/2025;62
1130491911608090000;Centro;Entire home/apt;115,00 ;2;27;24/08/2025;358
1154869971901600000;Palma-Palmilla;Entire home/apt;137,00 ;7;26;14/09/2025;232
1169276343667560000;Centro;Entire home/apt;95,00 ;1;25;22/09/2025;30
1284613342514270000;Centro;Entire home/apt;75,00 ;1;16;19/09/2025;292
1359592381459650000;Centro;Entire home/apt;159,00 ;3;10;29/08/2025;294
1360886919844820000;Centro;Entire home/apt;75,00 ;1;2;30/08/2025;348
1447759069003380000;Este;Entire home/apt;150,00 ;1;2;05/09/2025;257
1455047220891520000;Centro;Entire home/apt;157,00 ;1;3;22/09/2025;319
1484692888014010000;Churriana;Entire home/apt;196,00 ;3;2;31/08/2025;322
1486729556806870000;Cruz De Humilladero;Entire home/apt;221,00 ;1;2;27/09/2025;365
1514156;Centro;Entire home/apt;83,00 ;6;234;27/08/2025;37
3362270;Centro;Entire home/apt;80,00 ;4;214;21/09/2025;294
7056328;Teatinos-Universidad;Private room;27,00 ;6;198;26/09/2025;337
28424741;Centro;Entire home/apt;97,00 ;1;136;22/08/2025;306
33789074;Centro;Entire home/apt;118,00 ;2;124;21/08/2025;179
41490206;Centro;Entire home/apt;135,00 ;2;109;01/07/2025;303
48785829;Este;Entire home/apt;86,00 ;2;87;26/09/2025;296
48937352;Centro;Entire home/apt;187,00 ;1;86;05/01/2025;114
49980983;Centro;Entire home/apt;64,00 ;2;81;25/09/2025;47
53462637;Este;Entire home/apt;80,00 ;2;62;31/08/2025;177
663436903209686000;Centro;Entire home/apt;63,00 ;2;60;19/09/2025;319
715914700658704000;Centro;Private room;50,00 ;1;58;29/08/2025;358
754994202169893000;Centro;Entire home/apt;48,00 ;3;55;06/09/2025;51
811513620956964000;Ciudad Jardin;Entire home/apt;618,00 ;3;48;28/09/2025;302
957234319244063000;Carretera de Cadiz;Entire home/apt;243,00 ;4;41;26/09/2025;174
1196865729699600000;Centro;Entire home/apt;110,00 ;1;23;21/08/2025;222
1336063025149010000;Centro;Entire home/apt;88,00 ;3;12;16/08/2025;331
1387062124498980000;Centro;Entire home/apt;53,00 ;1;8;31/08/2025;351
4079653;Centro;Entire home/apt;66,00 ;2;165;04/09/2025;346
12268501;Centro;Entire home/apt;100,00 ;2;184;24/09/2025;349
13445715;Centro;Entire home/apt;179,00 ;3;177;16/09/2025;320
15899392;Centro;Entire home/apt;216,00 ;1;166;27/09/2025;242
33086399;Centro;Entire home/apt;400,00 ;1;126;22/08/2025;258
50564804;Centro;Entire home/apt;83,00 ;1;82;12/09/2025;19
562920764951979000;Centro;Entire home/apt;177,00 ;3;70;19/08/2025;276
661437643647286000;Centro;Entire home/apt;202,00 ;2;62;12/09/2025;336
685856202841406000;Centro;Entire home/apt;124,00 ;1;61;26/09/2025;304
1083971550995970000;Centro;Entire home/apt;109,00 ;2;32;11/06/2025;334
1149727208770030000;Centro;Private room;24,00 ;4;27;04/09/2025;74
1157762921686360000;Carretera de Cadiz;Entire home/apt;76,00 ;1;22;10/07/2025;47
1249276345438400000;Centro;Entire home/apt;121,00 ;1;18;16/08/2025;348
1344142289262030000;Bailen-Miraflores;Entire home/apt;75,00 ;1;11;13/09/2025;357
1349283256717710000;Centro;Entire home/apt;93,00 ;1;11;19/09/2025;345
1391087652650260000;Churriana;Entire home/apt;165,00 ;4;5;10/08/2025;359
1409952844487220000;Centro;Entire home/apt;163,00 ;1;4;11/09/2025;251
